Mes_año,Departamento,Precip_Total_mm,Temp_Media_C,Hum_Media_Pje,Produccion_kg,Precio_kg
2024-10,Salto,138.8,19.9,,2206475.0,149.23
2024-10,Soriano,142.9,18.8,,2206475.0,132.87
2024-10,Tacuarembó,116.3,18.8,,2206475.0,132.87
2024-11,Artigas,87.4,22.2,,2154418.0,134.17
2024-11,Colonia,134.6,20.6,,2154418.0,147.42
2024-11,Montevideo,78.5,20.1,,2154418.0,144.4
2024-11,Montevideo,78.5,20.1,,2154418.0,137.44
2024-11,Rocha,73.3,19.2,,2154418.0,134.17
2024-11,Salto,163.6,22.0,,2154418.0,155.87
2024-11,Soriano,82.1,21.8,,2154418.0,134.17
2024-11,Tacuarembó,107.4,21.5,,2154418.0,134.17
2024-12,Artigas,117.4,22.0,,2312910.0,137.0
2024-12,Colonia,50.6,20.4,,2312910.0,147.36
2024-12,Montevideo,64.6,19.7,,2312910.0,145.47
2024-12,Montevideo,64.6,19.7,,2312910.0,114.0
2024-12,Rocha,90.9,18.7,,2312910.0,137.0
2024-12,Salto,66.0,21.8,,2312910.0,150.68
2024-12,Soriano,73.7,21.0,,2312910.0,137.0
2024-12,Tacuarembó,84.4,20.7,,2312910.0,137.0
2025-01,Artigas,58.6,25.7,60.3,1986596.0,
2025-01,Colonia,70.9,23.7,70.5,1986596.0,
2025-01,Montevideo,37.1,23.2,69.9,1986596.0,
2025-01,Rocha,43.9,21.8,76.7,1986596.0,
2025-01,Salto,19.8,26.3,57.0,1986596.0,
2025-01,Soriano,45.7,25.3,60.3,1986596.0,
2025-01,Tacuarembó,92.6,24.9,64.9,1986596.0,
2025-02,Artigas,57.5,27.2,66.2,1756587.0,
2025-02,Colonia,188.5,24.2,74.5,1756587.0,
2025-02,Montevideo,42.9,24.3,71.9,1756587.0,
2025-02,Rocha,90.0,23.7,76.9,1756587.0,
2025-02,Salto,232.8,26.7,67.7,1756587.0,
2025-02,Soriano,194.1,24.7,75.1,1756587.0,
2025-02,Tacuarembó,103.4,24.9,76.3,1756587.0,
2025-03,Artigas,66.2,24.2,68.8,1984847.0,
2025-03,Colonia,187.6,21.8,77.3,1984847.0,
2025-03,Montevideo,114.3,21.7,75.7,1984847.0,
2025-03,Rocha,107.6,21.2,80.1,1984847.0,
2025-03,Salto,39.8,23.0,72.8,1984847.0,
2025-03,Soriano,154.2,21.6,79.7,1984847.0,
2025-03,Tacuarembó,115.8,22.5,76.2,1984847.0,
2025-04,Artigas,132.6,17.9,74.8,2046650.0,
2025-04,Colonia,65.4,16.9,75.3,2046650.0,
2025-04,Montevideo,46.0,16.5,76.2,2046650.0,
2025-04,Rocha,180.9,16.2,79.6,2046650.0,
2025-04,Salto,77.3,17.4,77.4,2046650.0,
2025-04,Soriano,75.3,16.4,78.0,2046650.0,
2025-04,Tacuarembó,76.2,17.1,77.8,2046650.0,
2025-05,Artigas,281.8,16.6,83.2,1884727.0,
2025-05,Colonia,189.1,15.5,78.8,1884727.0,
2025-05,Montevideo,120.0,15.1,81.1,1884727.0,
2025-05,Rocha,104.1,14.9,84.0,1884727.0,
2025-05,Salto,67.4,16.5,81.7,1884727.0,
2025-05,Soriano,184.7,15.5,81.9,1884727.0,
2025-05,Tacuarembó,119.8,15.6,84.4,1884727.0,
2025-06,Artigas,153.6,10.9,82.9,1737033.0,
2025-06,Colonia,19.2,9.8,76.2,1737033.0,
2025-06,Montevideo,53.4,9.0,80.8,1737033.0,
2025-06,Rocha,83.1,9.4,79.3,1737033.0,
2025-06,Salto,37.2,9.9,81.5,1737033.0,
2025-06,Soriano,40.0,9.0,80.5,1737033.0,
2025-06,Tacuarembó,50.7,9.4,81.6,1737033.0,
2025-07,Artigas,55.5,11.9,82.5,1761541.0,
2025-07,Colonia,30.0,10.4,81.7,1761541.0,
2025-07,Montevideo,31.6,9.7,84.8,1761541.0,
2025-07,Rocha,19.8,9.6,85.9,1761541.0,
2025-07,Salto,70.1,10.9,82.9,1761541.0,
2025-07,Soriano,87.4,10.1,83.8,1761541.0,
2025-07,Tacuarembó,106.8,9.5,89.9,1761541.0,
2025-08,Artigas,61.6,13.8,73.6,,
2025-08,Colonia,79.4,12.3,75.2,,
2025-08,Montevideo,54.6,12.0,76.6,,
2025-08,Rocha,93.2,11.5,79.4,,
2025-08,Salto,87.9,13.5,73.2,,
2025-08,Soriano,95.1,12.2,76.4,,
2025-08,Tacuarembó,79.5,12.2,76.0,,
2025-09,Artigas,199.7,16.3,76.9,,
2025-09,Colonia,84.9,14.1,75.2,,
2025-09,Montevideo,45.7,13.5,78.2,,
2025-09,Rocha,20.7,13.4,80.5,,
2025-09,Salto,89.7,15.7,75.3,,
2025-09,Soriano,56.0,14.2,76.7,,
2025-09,Tacuarembó,73.0,14.7,75.6,,
2025-10,Artigas,83.4,19.1,71.0,,
2025-10,Colonia,92.6,17.6,69.5,,
2025-10,Montevideo,87.6,17.0,71.8,,
2025-10,Rocha,74.1,16.4,76.4,,
2025-10,Salto,85.8,19.2,64.7,,
2025-10,Soriano,75.6,17.8,69.6,,
2025-10,Tacuarembó,151.9,18.0,68.9,,
2025-11,Artigas,2.2,20.5,72.5,,
2025-11,Colonia,6.8,18.6,74.2,,
2025-11,Montevideo,7.1,17.7,71.4,,
2025-11,Rocha,4.2,17.2,74.8,,
2025-11,Salto,0.0,20.9,67.0,,
2025-11,Soriano,1.0,19.5,72.1,,
2025-11,Tacuarembó,0.2,19.9,67.2,,
2007-01,,,,,1482798.0,
2007-02,,,,,1573671.0,
2007-03,,,,,1986847.0,
2007-04,,,,,1511601.0,
2007-05,,,,,1640647.0,
2007-06,,,,,1361806.0,
2007-07,,,,,1315140.0,
2007-08,,,,,1430767.0,
2007-10,,,,,1957939.0,
2007-11,,,,,1706138.0,
2007-12,,,,,1788630.0,
2008-01,,,,,1592232.0,
2008-02,,,,,1633067.0,
2008-03,,,,,1725595.0,
2008-04,,,,,1654253.0,
2008-05,,,,,1490727.0,
2008-06,,,,,1438828.0,
2008-07,,,,,1710988.0,
2008-08,,,,,1626710.0,
2008-10,,,,,2032902.0,
2008-11,,,,,1427006.0,
2008-12,,,,,1381743.0,
2009-01,,,,,1138982.0,
2009-02,,,,,1435968.0,
2009-03,,,,,1747756.0,
2009-04,,,,,1664085.0,
2009-05,,,,,1282399.0,
2009-06,,,,,1409997.0,
2009-07,,,,,1202810.0,
2009-08,,,,,1307680.0,
2009-10,,,,,1657718.0,
2009-11,,,,,1441948.0,
2009-12,,,,,1497823.0,
2010-01,,,,,1158000.0,
2010-02,,,,,1327510.0,
2010-03,,,,,1576582.0,
2010-04,,,,,1475424.0,
2010-05,,,,,1339445.0,
2010-06,,,,,1141928.0,
2010-07,,,,,1186600.0,
2010-08,,,,,1244760.0,
2010-10,,,,,1427085.0,
2010-11,,,,,1316391.0,
2010-12,,,,,1220031.0,
2011-01,,,,,813183.0,
2011-02,,,,,1153950.0,
2011-03,,,,,1432883.0,
2011-04,,,,,1613691.0,
2011-05,,,,,1620936.0,
2011-06,,,,,1426252.0,
2011-07,,,,,1286334.0,
2011-08,,,,,1588463.0,
2011-10,,,,,1963654.0,
2011-11,,,,,1852858.0,
2011-12,,,,,2655370.0,
2012-01,,,,,1337778.0,
2012-02,,,,,1167738.0,
2012-03,,,,,1528633.0,
2012-04,,,,,1391195.0,
2012-05,,,,,1552535.0,
2012-06,,,,,1275367.0,
2012-07,,,,,1201903.0,
2012-08,,,,,1245878.0,
2012-10,,,,,1689637.0,
2012-11,,,,,1871316.0,
2012-12,,,,,1459638.0,
2013-01,,,,,1152777.0,
2013-02,,,,,1182768.0,
2013-03,,,,,1169173.0,
2013-04,,,,,1511212.0,
2013-05,,,,,1326690.0,
2013-06,,,,,1254594.0,
2013-07,,,,,1372721.0,
2013-08,,,,,1430284.0,
2013-10,,,,,1707928.0,
2013-11,,,,,1602200.0,
2013-12,,,,,1544048.0,
2014-01,,,,,1040924.0,
2014-02,,,,,1209447.0,
2014-03,,,,,1594963.0,
2014-04,,,,,1428784.0,
2014-05,,,,,1465590.0,
2014-06,,,,,1264952.0,
2014-07,,,,,1450482.0,
2014-08,,,,,1557782.0,
2014-10,,,,,1981424.0,
2014-11,,,,,1631579.0,
2014-12,,,,,1605046.0,
2015-01,,,,,1553756.0,
2015-02,,,,,1532379.0,
2015-03,,,,,1762705.0,
2015-04,,,,,1613193.0,
2015-05,,,,,1548725.0,
2015-06,,,,,1559052.0,
2015-07,,,,,1599397.0,
2015-08,,,,,1518295.0,
2015-10,,,,,1860417.0,
2015-11,,,,,1794056.0,
2015-12,,,,,1593431.0,
2016-01,,,,,1312378.0,
2016-02,,,,,1475720.0,
2016-03,,,,,1507684.0,
2016-04,,,,,1582234.0,
2016-05,,,,,1286712.0,
2016-06,,,,,1160163.0,
2016-07,,,,,1058930.0,
2016-08,,,,,1455432.0,
2016-10,,,,,1351909.0,
2016-11,,,,,1231013.0,
2016-12,,,,,1722873.0,
2017-01,,,,,1205684.0,
2017-02,,,,,1448997.0,
2017-03,,,,,2040633.0,
2017-04,,,,,1581699.0,
2017-05,,,,,1520256.0,
2017-06,,,,,1485372.0,
2017-07,,,,,1457942.0,
2017-08,,,,,1845872.0,
2017-10,,,,,2054594.0,
2017-11,,,,,2031252.0,
2017-12,,,,,1921423.0,
2018-01,,,,,1866475.0,
2018-02,,,,,1858759.0,
2018-03,,,,,1636115.0,
2018-04,,,,,1821647.0,
2018-05,,,,,1710839.0,
2018-06,,,,,1442557.0,
2018-07,,,,,1434402.0,
2018-08,,,,,1492157.0,
2018-10,,,,,1920369.0,
2018-11,,,,,1904438.0,
2018-12,,,,,1522867.0,
2019-01,,,,,1569261.0,
2019-02,,,,,1545479.0,
2019-03,,,,,1721394.0,
2019-04,,,,,1905618.0,
2019-05,,,,,1966603.0,
2019-06,,,,,1662183.0,
2019-07,,,,,1690891.0,
2019-08,,,,,1756880.0,
2019-10,,,,,2108913.0,
2019-11,,,,,2107962.0,
2019-12,,,,,1951109.0,
2018-01,Montevideo,,,,,79.09
2018-02,Montevideo,,,,,79.8
2018-03,Montevideo,,,,,78.09
2018-04,Montevideo,,,,,76.79
2018-05,Montevideo,,,,,79.43
2018-06,Montevideo,,,,,80.9
2018-07,Montevideo,,,,,81.9
2018-08,Montevideo,,,,,82.58
2018-09,Montevideo,,,,,83.41
2018-10,Montevideo,,,,,83.73
2018-11,Montevideo,,,,,89.88
2018-12,Montevideo,,,,,93.72
2019-01,Montevideo,,,,,92.97
2019-02,Montevideo,,,,,89.88
2019-03,Montevideo,,,,,81.7
2019-04,Montevideo,,,,,67.08
2019-05,Montevideo,,,,,66.45
2019-06,Montevideo,,,,,64.21
2019-07,Montevideo,,,,,62.11
2019-08,Montevideo,,,,,62.81
2019-09,Montevideo,,,,,62.75
2019-10,Montevideo,,,,,73.5
2019-11,Montevideo,,,,,65.92
2019-12,Montevideo,,,,,70.49
2018-01,Artigas,,,,,68.34
2018-02,Artigas,,,,,69.26
2018-03,Artigas,,,,,76.77
2018-04,Artigas,,,,,77.63
2018-05,Artigas,,,,,80.97
2018-06,Artigas,,,,,82.0
2018-12,Artigas,,,,,75.0
2019-01,Artigas,,,,,75.0
2019-02,Artigas,,,,,75.0
2019-03,Artigas,,,,,73.06
2019-04,Artigas,,,,,69.0
2019-05,Artigas,,,,,69.0
2019-06,Artigas,,,,,69.0
2019-07,Artigas,,,,,69.0
2019-08,Artigas,,,,,69.0
2019-09,Artigas,,,,,69.0
2019-10,Artigas,,,,,69.0
2019-11,Artigas,,,,,67.73
2019-12,Artigas,,,,,59.67
2020-01,Artigas,,,,,58.77
2020-02,Artigas,,,,,58.17
2020-03,Artigas,,,,,92.85
2020-04,Artigas,,,,,94.73
2020-05,Artigas,,,,,87.6
2020-06,Artigas,,,,,90.0
2020-07,Artigas,,,,,90.0
2020-08,Artigas,,,,,82.0
2020-09,Artigas,,,,,86.33
2018-01,Canelones,,,,,78.98
2018-02,Canelones,,,,,78.4
2018-03,Canelones,,,,,76.38
2018-04,Canelones,,,,,75.85
2018-05,Canelones,,,,,77.97
2018-06,Canelones,,,,,79.37
2018-07,Canelones,,,,,80.82
2018-08,Canelones,,,,,82.17
2018-09,Canelones,,,,,83.87
2018-10,Canelones,,,,,81.79
2018-11,Canelones,,,,,88.37
2018-12,Canelones,,,,,95.51
2019-01,Canelones,,,,,96.98
2019-02,Canelones,,,,,92.92
2019-03,Canelones,,,,,80.77
2019-04,Canelones,,,,,66.2
2019-05,Canelones,,,,,65.18
2019-06,Canelones,,,,,63.2
2019-07,Canelones,,,,,61.61
2019-08,Canelones,,,,,62.58
2019-09,Canelones,,,,,62.13
2019-10,Canelones,,,,,62.16
2019-11,Canelones,,,,,65.7
2019-12,Canelones,,,,,69.9
2020-01,Canelones,,,,,69.56
2020-02,Canelones,,,,,72.68
2020-03,Canelones,,,,,83.9
2020-04,Canelones,,,,,89.53
2020-05,Canelones,,,,,90.95
2020-06,Canelones,,,,,91.85
2020-07,Canelones,,,,,88.15
2020-08,Canelones,,,,,88.41
2020-09,Canelones,,,,,93.19
2020-10,Canelones,,,,,94.48
2020-11,Canelones,,,,,100.46
2020-12,Canelones,,,,,105.1
2021-01,Canelones,,,,,106.02
2021-02,Canelones,,,,,106.02
2021-03,Canelones,,,,,89.71
2021-04,Canelones,,,,,82.5
2021-05,Canelones,,,,,80.31
2021-06,Canelones,,,,,76.13
2021-07,Canelones,,,,,74.51
2021-08,Canelones,,,,,70.39
2021-09,Canelones,,,,,72.91
2021-10,Canelones,,,,,76.6
2021-11,Canelones,,,,,78.06
2021-12,Canelones,,,,,77.98
2022-01,Canelones,,,,,73.57
2022-02,Canelones,,,,,75.32
2022-03,Canelones,,,,,75.18
2022-04,Canelones,,,,,75.86
2022-05,Canelones,,,,,71.89
2022-06,Canelones,,,,,69.75
2022-07,Canelones,,,,,69.04
2022-08,Canelones,,,,,70.58
2022-09,Canelones,,,,,69.9
2022-10,Canelones,,,,,71.11
2022-11,Canelones,,,,,76.12
2022-12,Canelones,,,,,77.22
2023-01,Canelones,,,,,80.8
2023-02,Canelones,,,,,79.09
2023-03,Canelones,,,,,98.41
2023-04,Canelones,,,,,111.9
2023-05,Canelones,,,,,113.49
2023-06,Canelones,,,,,109.79
2023-07,Canelones,,,,,105.64
2023-08,Canelones,,,,,111.1
2023-09,Canelones,,,,,121.17
2023-10,Canelones,,,,,124.89
2023-11,Canelones,,,,,137.36
2023-12,Canelones,,,,,145.94
2024-01,Canelones,,,,,159.66
2024-02,Canelones,,,,,163.04
2024-03,Canelones,,,,,154.7
2024-04,Canelones,,,,,136.4
2024-05,Canelones,,,,,138.41
2024-06,Canelones,,,,,144.95
2024-07,Canelones,,,,,128.05
2024-08,Canelones,,,,,137.93
2024-09,Canelones,,,,,142.73
2024-10,Canelones,,,,,140.56
2024-11,Canelones,,,,,141.75
2024-12,Canelones,,,,,138.86
2018-01,Cerro Largo,,,,,68.34
2018-02,Cerro Largo,,,,,69.26
2018-03,Cerro Largo,,,,,76.77
2018-04,Cerro Largo,,,,,77.63
2018-05,Cerro Largo,,,,,79.08
2018-06,Cerro Largo,,,,,82.0
2018-07,Cerro Largo,,,,,83.94
2018-08,Cerro Largo,,,,,85.0
2018-09,Cerro Largo,,,,,85.14
2018-10,Cerro Largo,,,,,86.2
2018-11,Cerro Largo,,,,,88.43
2018-12,Cerro Largo,,,,,89.83
2019-01,Cerro Largo,,,,,87.0
2019-02,Cerro Largo,,,,,86.36
2019-03,Cerro Largo,,,,,82.48
2019-04,Cerro Largo,,,,,67.83
2019-05,Cerro Largo,,,,,63.03
2019-06,Cerro Largo,,,,,58.0
2019-07,Cerro Largo,,,,,55.11
2019-08,Cerro Largo,,,,,56.53
2019-09,Cerro Largo,,,,,61.0
2019-10,Cerro Largo,,,,,59.79
2019-11,Cerro Largo,,,,,59.08
2019-12,Cerro Largo,,,,,59.67
2020-01,Cerro Largo,,,,,58.77
2020-02,Cerro Largo,,,,,54.72
2020-03,Cerro Largo,,,,,91.12
2020-04,Cerro Largo,,,,,95.9
2020-05,Cerro Largo,,,,,87.6
2020-06,Cerro Largo,,,,,90.0
2020-07,Cerro Largo,,,,,90.0
2020-08,Cerro Largo,,,,,81.55
2020-09,Cerro Largo,,,,,86.18
2020-10,Cerro Largo,,,,,89.48
2020-11,Cerro Largo,,,,,88.43
2020-12,Cerro Largo,,,,,100.6
2021-01,Cerro Largo,,,,,106.76
2021-02,Cerro Largo,,,,,110.2
2021-03,Cerro Largo,,,,,99.83
2021-04,Cerro Largo,,,,,95.5
2021-05,Cerro Largo,,,,,97.15
2021-06,Cerro Largo,,,,,87.4
2021-07,Cerro Largo,,,,,76.84
2021-08,Cerro Largo,,,,,70.04
2021-09,Cerro Largo,,,,,74.31
2021-10,Cerro Largo,,,,,74.38
2021-11,Cerro Largo,,,,,79.0
2021-12,Cerro Largo,,,,,77.04
2022-01,Cerro Largo,,,,,62.49
2022-02,Cerro Largo,,,,,72.68
2022-03,Cerro Largo,,,,,77.29
2022-04,Cerro Largo,,,,,71.4
2022-05,Cerro Largo,,,,,71.92
2022-06,Cerro Largo,,,,,64.29
2022-07,Cerro Largo,,,,,63.03
2022-08,Cerro Largo,,,,,66.25
2022-09,Cerro Largo,,,,,66.17
2022-10,Cerro Largo,,,,,67.0
2022-11,Cerro Largo,,,,,67.93
2022-12,Cerro Largo,,,,,71.85
2023-01,Cerro Largo,,,,,75.06
2023-02,Cerro Largo,,,,,78.2
2023-03,Cerro Largo,,,,,85.11
2023-04,Cerro Largo,,,,,100.0
2023-05,Cerro Largo,,,,,103.5
2023-06,Cerro Largo,,,,,95.73
2023-07,Cerro Largo,,,,,89.3
2023-08,Cerro Largo,,,,,88.29
2023-09,Cerro Largo,,,,,104.33
2023-10,Cerro Largo,,,,,123.77
2023-11,Cerro Largo,,,,,129.79
2023-12,Cerro Largo,,,,,137.81
2024-01,Cerro Largo,,,,,144.48
2024-05,Cerro Largo,,,,,145.16
2024-06,Cerro Largo,,,,,155.9
2024-07,Cerro Largo,,,,,134.16
2024-08,Cerro Largo,,,,,138.67
2024-09,Cerro Largo,,,,,136.33
2024-10,Cerro Largo,,,,,132.87
2024-11,Cerro Largo,,,,,134.17
2024-12,Cerro Largo,,,,,137.0
2018-01,Colonia,,,,,71.64
2018-02,Colonia,,,,,70.45
2018-03,Colonia,,,,,73.19
2018-04,Colonia,,,,,74.24
2018-05,Colonia,,,,,70.15
2018-06,Colonia,,,,,69.8
2018-07,Colonia,,,,,70.66
2018-08,Colonia,,,,,71.73
2018-09,Colonia,,,,,74.23
2018-10,Colonia,,,,,77.39
2018-11,Colonia,,,,,83.1
2018-12,Colonia,,,,,89.1
2019-01,Colonia,,,,,91.58
2019-02,Colonia,,,,,87.93
2019-03,Colonia,,,,,81.23
2019-04,Colonia,,,,,66.53
2019-05,Colonia,,,,,62.03
2019-06,Colonia,,,,,60.0
2019-07,Colonia,,,,,56.81
2019-08,Colonia,,,,,57.36
2019-09,Colonia,,,,,57.94
2019-10,Colonia,,,,,59.06
2019-11,Colonia,,,,,64.2
2019-12,Colonia,,,,,63.06
2020-01,Colonia,,,,,61.5
2018-01,Durazno,,,,,68.34
2018-02,Durazno,,,,,69.26
2018-03,Durazno,,,,,76.77
2018-04,Durazno,,,,,77.63
2018-05,Durazno,,,,,80.97
2018-06,Durazno,,,,,82.0
2018-07,Durazno,,,,,83.94
2018-08,Durazno,,,,,85.0
2018-09,Durazno,,,,,85.14
2018-10,Durazno,,,,,86.2
2018-11,Durazno,,,,,87.0
2018-12,Durazno,,,,,75.0
2019-01,Durazno,,,,,75.0
2019-02,Durazno,,,,,75.0
2019-03,Durazno,,,,,73.06
2019-04,Durazno,,,,,69.0
2019-05,Durazno,,,,,65.77
2019-06,Durazno,,,,,62.79
2019-07,Durazno,,,,,59.0
2019-08,Durazno,,,,,59.0
2019-09,Durazno,,,,,64.17
2019-10,Durazno,,,,,65.0
2019-11,Durazno,,,,,64.5
2019-12,Durazno,,,,,61.44
2020-01,Durazno,,,,,60.85
2020-02,Durazno,,,,,58.4
2020-03,Durazno,,,,,97.9
2020-04,Durazno,,,,,97.53
2020-05,Durazno,,,,,86.73
2020-06,Durazno,,,,,88.33
2020-07,Durazno,,,,,81.75
2020-08,Durazno,,,,,82.71
2020-09,Durazno,,,,,84.4
2020-10,Durazno,,,,,87.73
2020-11,Durazno,,,,,96.99
2020-12,Durazno,,,,,105.33
2021-01,Durazno,,,,,106.83
2021-02,Durazno,,,,,110.61
2021-03,Durazno,,,,,103.2
2021-04,Durazno,,,,,98.71
2021-05,Durazno,,,,,96.26
2021-06,Durazno,,,,,80.49
2021-07,Durazno,,,,,69.38
2021-08,Durazno,,,,,62.63
2021-09,Durazno,,,,,65.27
2021-10,Durazno,,,,,60.85
2021-11,Durazno,,,,,67.29
2021-12,Durazno,,,,,67.78
2022-01,Durazno,,,,,70.47
2022-02,Durazno,,,,,76.66
2022-03,Durazno,,,,,73.56
2022-04,Durazno,,,,,77.56
2022-05,Durazno,,,,,75.22
2022-06,Durazno,,,,,64.94
2022-07,Durazno,,,,,66.31
2022-08,Durazno,,,,,62.24
2022-09,Durazno,,,,,66.17
2022-10,Durazno,,,,,66.83
2022-11,Durazno,,,,,68.6
2022-12,Durazno,,,,,76.2
2023-01,Durazno,,,,,77.71
2023-02,Durazno,,,,,80.06
2023-03,Durazno,,,,,96.14
2023-04,Durazno,,,,,102.73
2023-05,Durazno,,,,,111.11
2023-06,Durazno,,,,,103.76
2023-07,Durazno,,,,,95.95
2023-08,Durazno,,,,,98.21
2023-09,Durazno,,,,,103.3
2023-10,Durazno,,,,,109.96
2023-11,Durazno,,,,,111.01
2023-12,Durazno,,,,,122.4
2024-01,Durazno,,,,,110.62
2024-02,Durazno,,,,,107.4
2024-03,Durazno,,,,,106.5
2024-04,Durazno,,,,,107.0
2024-05,Durazno,,,,,122.06
2024-06,Durazno,,,,,155.9
2024-07,Durazno,,,,,134.16
2024-08,Durazno,,,,,138.67
2024-09,Durazno,,,,,136.33
2024-10,Durazno,,,,,132.87
2024-11,Durazno,,,,,134.17
2024-12,Durazno,,,,,137.0
2018-01,Flores,,,,,68.34
2018-02,Flores,,,,,69.26
2018-03,Flores,,,,,76.77
2018-04,Flores,,,,,77.63
2018-05,Flores,,,,,80.97
2018-06,Flores,,,,,82.0
2018-07,Flores,,,,,83.94
2018-08,Flores,,,,,85.0
2018-09,Flores,,,,,85.14
2018-10,Flores,,,,,86.2
2018-11,Flores,,,,,88.43
2018-12,Flores,,,,,89.83
2019-01,Flores,,,,,87.0
2019-02,Flores,,,,,86.36
2019-03,Flores,,,,,82.48
2019-04,Flores,,,,,67.83
2019-05,Flores,,,,,63.03
2019-06,Flores,,,,,58.0
2019-07,Flores,,,,,55.11
2019-08,Flores,,,,,56.53
2019-09,Flores,,,,,58.48
2019-10,Flores,,,,,57.0
2019-11,Flores,,,,,59.61
2019-12,Flores,,,,,59.67
2020-01,Flores,,,,,58.77
2020-02,Flores,,,,,58.17
2020-03,Flores,,,,,92.85
2020-04,Flores,,,,,94.57
2020-05,Flores,,,,,87.6
2020-06,Flores,,,,,90.0
2020-07,Flores,,,,,90.0
